Species_num,MBS,VSN,CSN,GSN,FPNr,SDLr,SCSr,SCGr,SMr,MTr,PA,PTMr,aNDSr,SVL,TRL,HL,PL,ESD,HW,HH,MO,FFL,HFL
3,48,25,8,28,14,25,5,9,2,2,2,4,2.6,56,32.2,17.5,12.3,7.9,8.5,6,7.8,17.5,29
3,46,24,8,25,17,28,5,5,2,2,2,1,2.9,60,30.9,20.3,13.5,8.9,8.8,6.4,9.3,20.6,32.8
3,45,23,7,24,16,27,4,11,1,1,3,2,3,59.5,30,19.5,13.2,8.4,8.5,5.8,9.3,19.8,30.5
3,41,24,9,23,17,23,5,9,2,2,2,5,2.3,59,33.8,18.1,13.4,9.1,8.7,6.3,9.3,19.5,28.1
4,45,22,9,28,18,23,6,8,2,2,1,1,2.9,71,40,25.3,16.8,11.1,10.8,7.4,12.8,28,42
3,45,24,7,23,18,25,6,9,1,2,2,4,3,57,32.3,19.2,12.8,8.5,7.4,5.2,10,19.6,27
3,41,23,7,21,13,26,5,8,1,1,2,5,2.6,55,31.1,18.3,12,8,7.3,5.3,9.7,19.2,29.2
3,43,23,9,20,14,26,7,12,0,2,2,1,2.6,50,26.7,16.2,11.4,7.6,6.5,4.8,8.7,19,27.5
5,38,21,6,16,10,25,6,0,1,2,3,1,2.7,46.5,22.7,15.7,10.6,7.3,7.7,5.1,8.7,16.5,24.3
4,48,23,10,32,20,24,7,3,2,3,1,1,2.8,71,36.9,25,16.5,10.4,11,7.7,11.7,26.6,41.3
4,50,24,10,30,20,26,8,10,2,3,1,1,3,70.5,33.3,22.3,16.2,10.2,10.7,7.5,11.2,24.7,40.6
4,52,25,10,31,25,26,6,7,1,2,1,1,2.7,72,35.7,24.6,16.2,9.8,10.1,8.9,11.6,26.2,38.5
4,48,25,9,32,20,23,6,7,1,2,1,3,2.5,70,35.7,24.6,15.8,10,10.2,6.8,11.4,26.2,37.5
4,48,24,10,30,21,28,6,4,1,3,3,2,2.9,74,37.6,25.8,16.7,10.9,11.4,6.9,12.3,25.8,39.3
4,49,23,10,27,18,23,6,6,1,3,1,1,2.6,56.5,28.9,12.6,13.3,8.3,8.2,5.8,9.2,21.5,33.3
3,41,24,7,22,17,24,5,11,1,2,3,4,2.8,59,30.2,19.8,13.5,8.8,8.3,5.8,9,20.1,31.7
3,44,24,8,21,18,24,6,12,2,2,3,4,2.6,57,32.7,19.5,12.9,8.2,8.5,6.1,8.7,19.3,29.7
3,45,23,7,21,15,24,6,12,1,2,3,4,3,57,30.5,19.6,13.3,8.6,8.7,6.1,8.9,20,31.3
3,40,24,7,24,17,25,6,10,1,2,2,3,2.8,56,31.2,19,12.3,8.4,7.2,5.5,9.6,20,31
3,42,26,8,22,16,24,6,13,2,2,2,5,2.2,55,31,19.2,12.7,8.9,7.4,5.2,9.3,20.3,32
3,41,22,8,23,15,27,6,8,1,2,2,4,2.9,47,27.2,16.3,10.8,7.1,6.1,4.4,8,16,27
4,45,24,9,30,17,22,6,2,1,2,1,1,2.4,51.5,26.7,17.9,11.9,7.8,7.1,5.3,8.6,18.7,29
4,50,25,8,31,19,22,7,7,1,2,1,1,2.1,55.5,28,20.5,13.1,8.2,8.1,6,8.8,20.5,34.4
4,50,22,11,28,18,26,6,4,2,2,1,2,2.3,72,38.8,23,17.2,10.7,11.2,7.9,10.8,26.5,42
4,50,24,10,32,20,26,6,5,1,2,1,1,2.3,75.5,39.7,26.4,10.6,11.7,8.1,11.7,11.5,24.7,34.7
4,46,24,9,32,20,23,7,4,1,2,1,3,2.6,73,36.9,25,16.3,10.3,10.9,7.6,11.4,25.4,39.6
4,47,25,10,27,18,25,6,4,0,0,1,1,2.7,71,37.6,24.2,15.7,11.1,9.9,7.2,11.3,25.3,42
4,47,23,8,29,18,24,6,7,1,2,1,3,2.7,72,35.5,24.6,17,10.7,11.8,8,11.3,26,39.3
5,39,20,6,17,10,21,5,8,0,2,2,1,2,61,27.3,18.4,11.9,7.7,7.9,6.1,8,17.6,27.2
4,51,24,8,30,19,24,6,4,1,3,1,3,2.3,75,37.7,22.5,17.2,11,11.7,7.9,11.9,28.4,39.5
4,50,23,8,30,19,23,6,5,1,2,1,1,2.6,74,40.4,23.2,16.9,10.5,12,8.8,11.4,26.7,40.3
4,48,24,10,31,21,24,7,8,2,2,1,1,2.5,56.5,31.5,19.7,13.5,8.5,8.5,6.2,9.1,21.1,34.2
5,39,23,4,18,11,23,6,1,1,1,2,1,2.9,53,28.7,18.7,11.9,7.9,8,5.4,8.7,19.5,27.2
4,49,22,8,27,18,24,6,6,1,2,1,1,2.4,73,42,24.2,17.1,10.8,11.3,8.6,12,26.9,38.2
5,35,22,7,19,10,21,6,3,0,2,2,3,2.1,50,23.5,16.5,11.7,7.5,8.1,5.8,9,17.3,26.2
5,39,22,6,18,10,23,5,2,0,2,2,2,2.2,45.5,21.3,16.3,10.9,7.2,6.9,5.3,7.9,16.7,25.3
4,50,23,11,26,19,23,6,3,2,3,1,1,2.7,64.5,33.9,22.5,14.8,9.4,9.9,7,10.7,26,37.3
4,50,23,8,30,18,25,7,7,1,3,1,1,2.7,68.5,35.1,24.1,16.6,10.5,10.6,7.7,11.4,25,38.8
4,50,22,10,28,19,26,7,6,2,2,1,3,2.2,66.5,33.9,22,16.2,11.2,11,8.6,10.8,25.7,38.3
5,37,22,6,17,7,22,4,2,1,2,3,3,2,43,21.6,15,10.3,6.8,6.8,5.3,7.4,15.5,24.1
4,45,25,10,28,10,26,5,3,1,2,1,1,2.2,72,37.4,26.3,16.8,10.5,11.7,7.4,11.5,25.4,42.1
4,49,22,10,27,18,25,6,2,2,2,2,2,2.5,72,35,25.7,16.8,11,11.5,6.7,11.6,26.4,35.3
4,46,22,8,30,19,25,7,2,2,2,1,1,3,57.5,29.8,20,13.3,8.2,8.7,5.7,9.4,22.6,33.1
4,47,24,8,31,17,24,7,2,2,2,1,1,2.3,62,32.7,22,14.9,9.2,10,6.6,9.7,23.5,35.5
5,36,22,6,19,10,24,5,0,0,1,2,1,2.1,46.5,23.5,16.4,10.8,7.2,7.2,5.4,7.6,16.7,24.2
4,49,23,8,32,19,24,6,6,2,2,1,1,2.9,62,30.9,20.4,14.2,9.1,9.7,7.2,10.1,23.2,37.4
3,40,25,8,23,13,25,6,8,1,2,2,4,2.7,46.5,23.6,16.2,10.7,6.9,6.8,4.6,7,17.5,26.6
4,51,24,9,31,19,24,6,7,1,2,2,3,2,61.5,34.7,20,14.8,9.2,10.2,6.7,9.5,23,35.9
5,40,21,7,16,11,22,6,4,0,2,2,2,2.7,51.5,26.9,18.2,11.6,7.6,8,5.7,8.2,17.9,27.2
5,39,22,5,19,10,23,6,5,1,2,2,1,2.2,46,23.5,17,10.8,7.3,7.1,5.1,7.1,16.9,25.2
5,38,21,5,19,9,20,6,1,0,2,2,1,2,38,24.1,16.2,11.1,7.4,7.1,5.5,7.4,16.8,25.3
5,40,21,7,20,11,16,5,4,0,1,2,4,2.2,45.5,25,16.8,10.5,7.3,6.5,5.1,9.2,17,24.8
8,44,26,8,25,18,23,5,4,1,2,2,3,2.1,65.4,31.4,22.9,14.6,7.6,10.4,6.5,12.5,22.1,33.7
8,47,27,10,24,17,23,6,5,1,2,2,4,2.1,64.5,32.6,22.9,14.4,7,10.1,6.2,11,23.7,34.1
8,46,26,12,25,16,22,6,3,1,2,1,4,2.2,63.5,32.1,22.3,14.9,7.2,10.1,7.5,12.2,24,33.3
8,47,28,8,27,21,22,6,8,1,2,1,3,2.3,62.6,35.6,22.9,13.9,6.7,9.8,6.5,10,23.6,32.4
8,47,28,8,24,18,24,6,3,1,2,1,3,2.2,60,30.9,18.7,12.8,6.6,9.2,8.7,10.1,21.6,31.1
8,43,26,8,25,17,24,6,7,1,2,2,3,2.5,51,25.4,17.4,10.9,5.3,7.6,4.9,7.7,20.6,26
8,42,26,9,23,17,15,5,6,0,2,1,2,2,63.3,31.8,21.9,14.4,6.7,9.8,6.15,12.4,20,32
8,45,24,9,28,18,16,5,7,1,2,1,3,2,65.3,33.8,21.2,14.5,5.45,10.1,6.45,12,21.3,34
8,46,24,8,25,14,16,5,10,1,2,1,3,2,61.5,31.8,20.2,13.25,4.8,9.85,6.4,11.45,20.2,30.4
8,44,25,8,23,18,15,6,8,2,2,1,3,2,64.5,33,21.2,14.1,5,9.5,6.2,11.6,21,32.4
8,41,24,8,24,19,16,5,8,1,1,1,2,3,60.6,29.25,19.5,13.3,4.6,8.9,6.9,11,20.3,33
8,48,26,10,23,17,16,7,10,1,2,1,2,3,55.2,27,18.2,11.5,4.7,7.9,5.1,9.35,17.2,29
8,44,25,9,23,17,14,8,10,1,2,1,2,2,58.4,28,21.4,13.5,4.4,8.5,5.9,10.55,20,30.2
8,43,25,10,28,16,18,5,9,1,2,1,4,2.7,56.5,26.8,18.2,12.4,8,8.6,5,10.8,18.7,28.4
